model,track_id,class,enter_time_s,exit_time_s,duration_s,enter_frame,exit_frame,enter_cx,enter_cy,exit_cx,exit_cy,avg_conf_in_region,max_conf_in_region,frames_in_region
default,18498,car,519.4,600.7,81.30000000000007,15582,18021,120.20466,387.57178,113.26459,394.91782,0.46985894441604614,0.4909572899341583,2
default,18503,car,521.0333333333333,521.6,0.5666666666667197,15631,15648,1007.0262,399.96613,949.05853,360.57538,0.5448552165180445,0.6519993543624878,16
default,18529,truck,521.0,521.3333333333334,0.33333333333337123,15630,15640,923.0013,397.418,877.99176,362.31165,0.6519184648990631,0.7511124610900879,10
default,18551,truck,523.2666666666667,523.5333333333333,0.2666666666666515,15698,15706,99.91816,363.61896,45.539722,399.45953,0.4627647362649441,0.5648243427276611,8
default,18567,car,525.9666666666667,526.2666666666667,0.2999999999999545,15779,15788,94.58183,362.84134,46.712395,399.3034,0.5026092305779457,0.7117869257926941,8
default,18570,truck,521.0666666666667,600.7,79.63333333333333,15632,18021,1003.9259,397.61575,1003.9259,397.61575,0.4631034731864929,0.4631034731864929,1
default,18582,car,521.1333333333333,600.7,79.56666666666672,15634,18021,904.2034,383.1319,904.2034,383.1319,0.49470826983451843,0.49470826983451843,1
default,18587,car,521.1666666666666,600.7,79.53333333333342,15635,18021,992.2757,391.67816,983.51904,386.1684,0.4624273677666982,0.472652792930603,3
default,18599,car,522.4666666666667,522.7333333333333,0.2666666666666515,15674,15682,862.8534,394.1032,835.8042,363.0491,0.5582029904638018,0.6342167854309082,7
default,18607,car,521.4333333333333,600.7,79.26666666666677,15643,18021,963.2047,368.74533,963.2047,368.74533,0.48063626885414124,0.48063626885414124,1
default,18612,car,521.5666666666667,521.6333333333333,0.06666666666660603,15647,15649,950.11584,360.91925,950.11584,360.91925,0.4487723410129547,0.4487723410129547,1
default,18643,car,523.0,523.2,0.20000000000004547,15690,15696,691.4241,399.44696,678.8596,360.4267,0.7928182284037272,0.8311185836791992,6
default,18649,car,523.8666666666667,524.2666666666667,0.39999999999997726,15716,15728,962.34454,396.63318,915.11017,361.13675,0.6276525259017944,0.7626171708106995,12
default,18652,truck,522.5666666666667,600.7,78.13333333333333,15677,18021,850.5904,378.52667,836.9365,365.0517,0.42475951462984085,0.46686697006225586,4
default,18673,truck,523.2666666666667,600.7,77.4333333333334,15698,18021,101.44394,362.74182,101.44394,362.74182,0.32005083560943604,0.32005083560943604,1
default,18695,truck,527.6666666666666,527.8333333333334,0.16666666666674246,15830,15835,156.49362,361.78915,127.65789,391.95712,0.5336049497127533,0.5994485020637512,5
default,18709,truck,528.7666666666667,529.0666666666667,0.3000000000000682,15863,15872,178.89258,361.00024,130.20348,395.92288,0.6618477702140808,0.7087079882621765,9
default,18716,car,524.9666666666667,525.1,0.13333333333332575,15749,15753,701.82446,393.22833,691.19574,365.56335,0.8423183709383011,0.8608381748199463,4
default,18753,car,533.0,533.2666666666667,0.2666666666666515,15990,15998,298.84787,361.0712,267.30576,399.96338,0.8690583556890488,0.8944152593612671,8
default,18776,car,527.0333333333333,527.3333333333334,0.3000000000000682,15811,15820,898.43243,399.60767,854.3524,360.80426,0.833252939913008,0.8551827073097229,9
default,18777,car,525.9666666666667,600.7,74.73333333333335,15779,18021,94.778824,362.08643,56.392445,389.99152,0.5020507786955152,0.623522162437439,7
default,18829,car,527.8666666666667,528.2,0.33333333333337123,15836,15846,691.9452,398.17438,671.2324,361.0929,0.7059191524982452,0.7968098521232605,10
default,18861,truck,527.7666666666667,600.7,72.9333333333334,15833,18021,135.4733,383.69226,119.986145,399.18735,0.4072398940722148,0.4136684238910675,3
default,18862,car,529.2666666666667,529.7666666666667,0.5,15878,15893,941.963,398.57062,885.4751,362.35138,0.44546389977137246,0.5151737928390503,15
default,18886,car,529.8,530.1666666666666,0.36666666666667425,15894,15905,853.0172,396.9146,811.09106,362.00543,0.5523497521877289,0.6957718133926392,10
default,18896,truck,529.4,529.7,0.3000000000000682,15882,15891,785.7722,398.36328,753.43207,361.50116,0.5306646757655673,0.7410771250724792,9
default,18926,truck,529.2666666666667,600.7,71.4333333333334,15878,18021,943.6465,399.76013,938.4879,396.42313,0.37675197422504425,0.3783464729785919,2
default,18934,car,530.9,531.3666666666667,0.466666666666697,15927,15941,952.26953,397.70688,902.38086,361.737,0.51465266255232,0.6264493465423584,13
default,18940,truck,529.4333333333333,600.7,71.26666666666677,15883,18021,921.4853,383.48962,921.4853,383.48962,0.3728322684764862,0.3728322684764862,1
default,18942,truck,529.5333333333333,600.7,71.16666666666674,15886,18021,769.8954,380.09204,769.8954,380.09204,0.4226796329021454,0.4226796329021454,1
